file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/Hour.java,org.jfree.data.time.Hour,class,3,8,5,3,38,2,0,31,0,0.75595236,0.0,0.0,24,1,24,0,0,0,24,0,0,0,7,3,2,5,0,0,3,0,7,175,21,0,8,0,3,11,23,43,13,27,2,0,0,0,179,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/PeriodAxisLabelInfo.java,org.jfree.chart.axis.PeriodAxisLabelInfo,class,5,8,3,5,27,1,0,17,36,0.8214286,0.0,0.0,16,0,14,2,0,0,14,0,0,0,14,6,5,9,0,0,6,0,13,126,22,0,2,1,0,8,10,25,4,19,2,0,0,0,143,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/AbstractXYItemLabelGenerator.java,org.jfree.chart.labels.AbstractXYItemLabelGenerator,class,4,12,8,4,32,1,5,20,0,0.6160714,0.0,0.0,16,0,10,0,6,0,16,0,0,0,7,1,0,7,0,0,2,0,20,134,19,0,8,0,1,5,9,32,0,15,2,0,0,0,106,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/XYDatasetTableModel.java,org.jfree.data.xy.XYDatasetTableModel,class,5,6,1,5,17,2,0,10,15,0.4,0.0,0.0,10,0,10,0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,60,11,0,4,0,0,1,8,3,3,1,1,0,0,0,101,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java,org.jfree.chart.axis.SubCategoryAxis,class,13,15,2,13,41,3,0,50,29,0.7142857,0.0,0.0,14,0,10,3,1,0,11,0,0,0,4,1,0,4,0,0,1,0,11,191,15,3,10,0,10,5,13,64,16,34,3,0,0,0,182,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/NumberTickUnit.java,org.jfree.chart.axis.NumberTickUnit,class,3,15,12,3,12,2,0,9,0,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,1,0,3,44,8,0,2,0,2,5,3,6,3,4,1,0,0,0,55,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,class,2,2,0,2,3,1,0,1,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,2,14,1,0,0,0,0,6,1,4,1,2,0,0,0,0,57,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/title/TextTitle.java,org.jfree.chart.title.TextTitle,class,23,31,8,23,106,3,2,60,262,0.83547014,0.0,0.0,36,0,28,2,6,0,34,0,0,0,13,3,2,11,0,0,3,0,17,402,38,0,52,0,5,17,16,98,9,49,2,0,0,0,260,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/ohlc/OHLCItem.java,org.jfree.data.time.ohlc.OHLCItem,class,4,7,3,4,11,2,0,7,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,4,0,0,0,0,4,0,4,1,0,0,0,40,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/RendererUtils.java,org.jfree.chart.renderer.RendererUtils,class,3,4,1,3,34,1,0,8,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,146,17,6,4,0,6,4,29,45,22,32,3,0,0,0,67,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/StatisticalCategoryDataset.java,org.jfree.data.statistics.StatisticalCategoryDataset,interface,3,5,2,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/Statistics.java,org.jfree.data.statistics.Statistics,class,2,4,2,2,47,1,0,17,78,0.0,0.0,0.0,13,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,215,15,9,12,0,16,15,59,79,70,49,5,0,0,0,176,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/IntervalCategoryItemLabelGenerator.java,org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,class,6,6,0,6,9,3,0,10,6,0.875,0.0,0.0,4,0,3,0,1,0,4,0,0,0,2,2,1,1,0,0,2,0,1,39,1,0,4,0,0,1,10,15,0,7,2,0,0,0,78,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/FontDisplayField.java,org.jfree.chart.swing.editor.FontDisplayField,class,1,4,3,1,5,6,0,8,4,0.625,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,1,0,1,1,0,1,0,1,24,3,0,1,0,0,4,0,2,1,2,1,0,0,0,51,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/ChartChangeEvent.java,org.jfree.chart.event.ChartChangeEvent,class,2,9,7,2,7,1,6,1,3,0.5,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,29,2,0,0,0,0,2,0,4,0,2,0,0,0,0,36,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/KeyedValues2D.java,org.jfree.data.KeyedValues2D,interface,3,5,2,3,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/Values.java,org.jfree.data.Values,interface,0,1,1,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java,org.jfree.chart.axis.CyclicNumberAxis,class,22,23,1,22,137,7,0,72,261,0.868984,0.0,0.0,34,0,26,2,6,0,32,0,0,0,11,3,2,2,6,1,2,0,17,527,37,2,48,0,48,2,30,177,96,82,4,0,1,0,351,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xml/ItemHandler.java,org.jfree.data.xml.ItemHandler,class,9,13,4,9,11,2,0,5,0,0.5357143,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,0,0,0,49,2,0,0,0,0,1,0,10,1,8,1,0,0,0,69,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/TextBlockAnchor.java,org.jfree.chart.text.TextBlockAnchor,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/LogTick.java,org.jfree.chart.axis.LogTick,class,3,5,2,3,2,3,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultChartEditor.java,org.jfree.chart.swing.editor.DefaultChartEditor,class,11,13,2,11,11,5,0,33,10,0.675,0.0,0.0,8,0,7,1,0,0,7,0,0,0,5,1,0,4,1,0,4,0,8,107,4,0,1,0,0,25,17,24,0,16,1,0,0,0,127,0,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/SeriesException.java,org.jfree.data.general.SeriesException,class,0,0,0,0,1,4,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,23,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/ChartChangeListener.java,org.jfree.chart.event.ChartChangeListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/HeatMapUtils.java,org.jfree.data.general.HeatMapUtils,class,5,5,0,5,7,1,0,11,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,3,4,0,0,0,2,7,16,1,16,2,0,0,0,66,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/LevelRenderer.java,org.jfree.chart.renderer.category.LevelRenderer,class,15,16,1,15,36,3,0,57,34,0.7692308,0.0,0.0,13,0,10,0,3,0,13,0,0,0,4,2,1,3,0,0,2,0,2,168,14,0,9,0,12,0,31,55,30,39,2,0,0,0,229,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/AxisEntity.java,org.jfree.chart.entity.AxisEntity,class,6,8,2,6,16,2,0,16,25,0.75,0.0,0.0,10,0,8,2,0,0,8,0,0,0,2,1,0,2,0,0,2,0,7,63,11,0,1,0,2,3,2,7,0,5,1,0,0,0,96,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/DeviationStepRenderer.java,org.jfree.chart.renderer.xy.DeviationStepRenderer,class,17,18,1,17,36,5,0,41,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,9,146,5,2,13,0,3,0,21,41,6,35,4,0,0,0,159,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/internal/PaintUtils.java,org.jfree.chart.internal.PaintUtils,class,2,43,41,2,28,1,0,40,10,0.0,0.0,0.0,5,4,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,91,16,3,12,3,1,2,5,18,1,18,5,0,0,0,100,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/ChartProgressListener.java,org.jfree.chart.event.ChartProgressListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYDotRenderer.java,org.jfree.chart.renderer.xy.XYDotRenderer,class,14,15,1,14,30,3,0,39,16,0.6923077,0.0,0.0,13,0,11,2,0,0,11,0,0,0,4,1,0,4,0,0,1,0,1,130,14,0,10,0,3,3,14,31,6,24,2,0,0,0,206,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/AbstractPieItemLabelGenerator.java,org.jfree.chart.labels.AbstractPieItemLabelGenerator,class,4,7,3,4,20,1,2,15,0,0.5277778,0.0,0.0,9,0,6,0,3,0,9,0,0,0,4,1,0,4,0,0,2,0,7,89,13,0,6,0,1,4,10,26,1,14,2,0,0,0,104,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/legend/LegendTitle.java,org.jfree.chart.legend.LegendTitle,class,33,36,3,33,66,3,0,80,391,0.887395,0.0,0.0,35,0,30,3,2,0,32,0,0,0,17,3,2,15,0,0,3,0,14,294,29,4,13,0,4,9,16,64,2,43,4,0,0,0,243,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/api/RectangleAnchor.java,org.jfree.chart.api.RectangleAnchor,enum,3,13,10,3,20,1,0,10,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,86,2,0,0,0,0,3,6,13,18,4,1,0,0,0,50,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xml/PieDatasetHandler.java,org.jfree.data.xml.PieDatasetHandler,class,7,9,2,7,9,3,0,8,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,32,1,0,2,0,0,0,0,5,0,4,1,0,0,0,60,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/TextBox.java,org.jfree.chart.text.TextBox,class,5,6,1,5,48,1,0,29,64,0.7377778,0.0,0.0,25,0,23,2,0,0,23,0,0,0,9,1,0,9,0,0,1,0,8,170,21,0,16,0,13,1,33,44,20,21,1,0,0,0,115,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,class,14,16,2,14,36,2,0,32,59,0.92142856,0.0,0.0,14,0,11,0,3,0,14,0,0,0,10,7,5,4,1,0,7,0,1,179,5,2,14,0,29,2,40,59,57,40,3,0,0,0,182,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/CategorySeriesLabelGenerator.java,org.jfree.chart.labels.CategorySeriesLabelGenerator,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/PolarAxisLocation.java,org.jfree.chart.plot.PolarAxisLocation,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,class,3,6,3,3,12,1,0,8,18,0.7083333,0.0,0.0,8,0,7,1,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,46,6,1,0,0,0,0,0,9,0,5,3,0,0,0,108,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,class,5,7,2,5,18,1,0,36,0,0.48214287,0.0,0.0,7,0,6,1,0,0,6,0,0,0,8,1,0,8,0,0,1,0,5,95,11,1,5,0,3,1,7,28,12,24,1,0,0,0,104,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,class,25,32,7,25,143,2,2,131,1142,0.9177898,0.0,0.0,53,0,43,4,6,0,49,0,0,0,14,3,2,12,0,0,3,0,28,615,52,8,45,0,31,17,50,165,73,108,3,0,0,0,362,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYItemRenderer.java,org.jfree.chart.renderer.xy.XYItemRenderer,interface,19,39,20,19,132,1,0,0,8646,0.0,0.0,0.0,132,0,0,0,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/NumberCellRenderer.java,org.jfree.chart.swing.NumberCellRenderer,class,1,3,2,1,4,6,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,1,0,0,1,0,1,0,1,1,0,0,0,60,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/RendererState.java,org.jfree.chart.renderer.RendererState,class,3,29,26,3,7,1,2,2,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,27,3,0,2,0,0,0,0,6,0,4,2,0,0,0,68,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/AbstractIntervalXYDataset.java,org.jfree.data.xy.AbstractIntervalXYDataset,class,3,15,12,3,8,3,6,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,4,0,0,0,0,12,0,8,1,0,0,0,39,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/OHLCDataItem.java,org.jfree.data.xy.OHLCDataItem,class,1,3,2,1,17,1,0,4,6,0.71428573,0.0,0.0,9,0,9,0,0,0,9,0,0,0,7,1,0,7,0,0,1,0,0,70,15,0,1,0,1,2,1,9,0,9,1,0,0,0,97,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/StandardEntityCollection.java,org.jfree.chart.entity.StandardEntityCollection,class,5,9,4,5,17,1,0,15,0,0.5,0.0,0.0,12,0,12,0,0,0,12,0,0,0,2,1,0,2,0,0,1,0,4,63,11,2,1,0,0,1,6,12,3,10,2,0,0,0,87,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/function/NormalDistributionFunction2D.java,org.jfree.data.function.NormalDistributionFunction2D,class,2,3,1,2,10,1,0,3,0,0.45833337,0.0,0.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,2,44,8,0,2,0,2,1,5,9,8,7,1,0,0,0,52,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerCalculator.java,org.jfree.data.statistics.BoxAndWhiskerCalculator,class,3,5,2,3,21,1,0,16,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,100,4,2,2,0,4,3,25,36,18,23,4,0,0,0,94,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java,org.jfree.chart.axis.LogarithmicAxis,class,12,13,1,12,154,4,0,48,264,0.86428577,0.0,0.0,28,0,19,0,9,0,28,0,0,0,10,3,2,1,7,0,4,0,72,493,23,4,14,0,74,19,118,173,100,76,9,0,0,0,290,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/DateAxis.java,org.jfree.chart.axis.DateAxis$DefaultTimeline,innerclass,2,2,0,2,11,1,0,1,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,2,0,0,0,0,0,0,0,1,0,0,0,47,10,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/YIntervalSeriesCollection.java,org.jfree.data.xy.YIntervalSeriesCollection,class,7,8,1,7,24,4,0,23,0,0.2,0.0,0.0,20,0,20,0,0,0,20,0,0,0,1,0,0,1,0,0,0,0,1,96,17,1,1,0,1,4,4,12,2,11,1,0,0,0,94,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/AbstractXYDataset.java,org.jfree.data.xy.AbstractXYDataset,class,4,13,9,4,5,2,5,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,2,0,0,0,0,6,0,4,1,0,0,0,40,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardXYSeriesLabelGenerator.java,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,class,6,7,1,6,10,1,0,8,9,0.7619048,0.0,0.0,7,0,6,0,1,0,7,0,0,0,3,2,1,2,0,0,3,0,4,43,8,0,1,0,1,3,4,9,0,7,1,0,0,0,113,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/HeatMapDataset.java,org.jfree.data.general.HeatMapDataset,interface,0,2,2,0,10,1,0,0,45,0.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialValueIndicator.java,org.jfree.chart.plot.dial.DialValueIndicator,class,14,15,1,14,60,2,0,44,486,0.8625001,0.0,0.0,40,0,37,3,0,0,37,0,0,0,16,1,0,15,0,1,1,0,30,285,38,0,5,0,1,14,17,64,8,37,1,0,0,0,214,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/DateAxis.java,org.jfree.chart.axis.DateAxis,class,24,26,2,24,159,3,0,123,1031,0.9144386,0.0,0.0,51,2,39,4,8,0,47,0,0,0,11,5,3,8,0,0,5,0,40,902,46,7,27,0,51,24,144,313,105,190,4,0,1,0,466,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java,org.jfree.chart.annotations.XYPointerAnnotation,class,11,12,1,11,38,4,0,50,63,0.82298136,0.0,0.0,23,0,21,2,0,0,21,0,0,0,14,6,5,9,0,0,6,0,21,205,21,0,11,0,15,5,25,65,56,40,1,0,0,0,205,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/CategoryPlot.java,org.jfree.chart.plot.CategoryPlot,class,49,57,8,49,619,2,2,359,23250,0.9729629,0.0,0.0,225,0,203,9,13,0,216,0,0,0,60,10,8,51,1,0,9,0,121,2159,179,69,217,0,59,42,196,429,121,258,6,0,0,0,602,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartUtils.java,org.jfree.chart.ChartUtils,class,9,10,1,9,37,1,0,28,406,0.0,0.0,0.0,29,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,17,158,6,0,4,6,3,18,7,25,4,21,1,0,0,0,190,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/MarkerChangeListener.java,org.jfree.chart.event.MarkerChangeListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialBackground.java,org.jfree.chart.plot.dial.DialBackground,class,12,13,1,12,18,2,0,15,4,0.64102566,0.0,0.0,13,0,11,2,0,0,11,0,0,0,3,1,0,2,0,1,1,0,7,73,10,0,1,0,1,3,4,12,4,6,1,0,0,0,139,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/PlotChangeEvent.java,org.jfree.chart.event.PlotChangeEvent,class,2,3,1,2,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,28,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/json/impl/JSONValue.java,org.jfree.data.json.impl.JSONValue,class,5,9,4,5,48,1,0,22,6,0.0,0.0,0.0,4,4,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,8,148,24,2,3,0,17,17,3,5,2,5,4,0,0,0,99,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/DateTickUnitType.java,org.jfree.chart.axis.DateTickUnitType,enum,0,1,1,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,1,0,0,0,0,38,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/Annotation.java,org.jfree.chart.annotations.Annotation,interface,1,6,5,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardFlowLabelGenerator.java,org.jfree.chart.labels.StandardFlowLabelGenerator,class,5,7,2,5,7,1,0,9,0,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,1,1,1,0,0,1,0,4,37,5,0,0,1,1,4,2,8,2,7,1,0,0,0,72,1,0
