./org/jfree/chart/imagemap/package-info.java,.org.jfree.chart.imagemap,package-info,1
./org/jfree/chart/imagemap/URLTagFragmentGenerator.java,.org.jfree.chart.imagemap,URLTagFragmentGenerator,9
./org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGenerator.java,.org.jfree.chart.imagemap,DynamicDriveToolTipTagFragmentGenerator,3
./org/jfree/chart/encoders/SunPNGEncoderAdapter.java,.org.jfree.chart.encoders,SunPNGEncoderAdapter,6
./org/jfree/chart/encoders/EncoderUtil.java,.org.jfree.chart.encoders,EncoderUtil,5
./org/jfree/chart/encoders/SunJPEGEncoderAdapter.java,.org.jfree.chart.encoders,SunJPEGEncoderAdapter,5
./org/jfree/chart/encoders/ImageFormat.java,.org.jfree.chart.encoders,ImageFormat,5
./org/jfree/chart/encoders/ImageEncoderFactory.java,.org.jfree.chart.encoders,ImageEncoderFactory,8
./org/jfree/chart/encoders/ImageEncoder.java,.org.jfree.chart.encoders,ImageEncoder,5
./org/jfree/chart/encoders/package-info.java,.org.jfree.chart.encoders,package-info,0
./org/jfree/chart/axis/AxisLocation.java,.org.jfree.chart.axis,AxisLocation,46
./org/jfree/chart/axis/ModuloAxis.java,.org.jfree.chart.axis,ModuloAxis,7
./org/jfree/chart/axis/NumberTickUnitSource.java,.org.jfree.chart.axis,NumberTickUnitSource,8
./org/jfree/chart/axis/DateTickUnitType.java,.org.jfree.chart.axis,DateTickUnitType,15
./org/jfree/chart/axis/AxisSpace.java,.org.jfree.chart.axis,AxisSpace,20
./org/jfree/chart/axis/AxisLabelLocation.java,.org.jfree.chart.axis,AxisLabelLocation,3
./org/jfree/chart/axis/Tick.java,.org.jfree.chart.axis,Tick,50
./org/jfree/chart/axis/AxisState.java,.org.jfree.chart.axis,AxisState,26
./org/jfree/chart/axis/TickUnits.java,.org.jfree.chart.axis,TickUnits,16
./org/jfree/chart/axis/NumberTick.java,.org.jfree.chart.axis,NumberTick,21
./org/jfree/chart/axis/LogAxis.java,.org.jfree.chart.axis,LogAxis,29
./org/jfree/chart/axis/PeriodAxisLabelInfo.java,.org.jfree.chart.axis,PeriodAxisLabelInfo,10
./org/jfree/chart/axis/NumberTickUnit.java,.org.jfree.chart.axis,NumberTickUnit,15
./org/jfree/chart/axis/AxisCollection.java,.org.jfree.chart.axis,AxisCollection,6
./org/jfree/chart/axis/SubCategoryAxis.java,.org.jfree.chart.axis,SubCategoryAxis,17
./org/jfree/chart/axis/QuarterDateFormat.java,.org.jfree.chart.axis,QuarterDateFormat,3
./org/jfree/chart/axis/DateTickUnit.java,.org.jfree.chart.axis,DateTickUnit,12
./org/jfree/chart/axis/Axis.java,.org.jfree.chart.axis,Axis,154
./org/jfree/chart/axis/PeriodAxis.java,.org.jfree.chart.axis,PeriodAxis,28
./org/jfree/chart/axis/DateTickMarkPosition.java,.org.jfree.chart.axis,DateTickMarkPosition,4
./org/jfree/chart/axis/CategoryTick.java,.org.jfree.chart.axis,CategoryTick,9
./org/jfree/chart/axis/MarkerAxisBand.java,.org.jfree.chart.axis,MarkerAxisBand,11
./org/jfree/chart/axis/StandardTickUnitSource.java,.org.jfree.chart.axis,StandardTickUnitSource,8
./org/jfree/chart/axis/TickUnit.java,.org.jfree.chart.axis,TickUnit,26
./org/jfree/chart/axis/package-info.java,.org.jfree.chart.axis,package-info,1
./org/jfree/chart/axis/TickUnitSource.java,.org.jfree.chart.axis,TickUnitSource,13
./org/jfree/chart/axis/CategoryLabelPositions.java,.org.jfree.chart.axis,CategoryLabelPositions,13
./org/jfree/chart/axis/LogTick.java,.org.jfree.chart.axis,LogTick,10
./org/jfree/chart/axis/DateAxis.java,.org.jfree.chart.axis,DateAxis,38
./org/jfree/chart/axis/ExtendedCategoryAxis.java,.org.jfree.chart.axis,ExtendedCategoryAxis,12
./org/jfree/chart/axis/SymbolAxis.java,.org.jfree.chart.axis,SymbolAxis,22
./org/jfree/chart/axis/DateTick.java,.org.jfree.chart.axis,DateTick,13
./org/jfree/chart/axis/CategoryAnchor.java,.org.jfree.chart.axis,CategoryAnchor,6
./org/jfree/chart/axis/CategoryLabelWidthType.java,.org.jfree.chart.axis,CategoryLabelWidthType,4
./org/jfree/chart/axis/ValueTick.java,.org.jfree.chart.axis,ValueTick,17
./org/jfree/chart/axis/Timeline.java,.org.jfree.chart.axis,Timeline,7
./org/jfree/chart/axis/CompassFormat.java,.org.jfree.chart.axis,CompassFormat,2
./org/jfree/chart/axis/CyclicNumberAxis.java,.org.jfree.chart.axis,CyclicNumberAxis,24
./org/jfree/chart/axis/ValueAxis.java,.org.jfree.chart.axis,ValueAxis,121
./org/jfree/chart/axis/MonthDateFormat.java,.org.jfree.chart.axis,MonthDateFormat,4
./org/jfree/chart/axis/CategoryLabelPosition.java,.org.jfree.chart.axis,CategoryLabelPosition,14
./org/jfree/chart/axis/LogarithmicAxis.java,.org.jfree.chart.axis,LogarithmicAxis,15
./org/jfree/chart/axis/NumberAxis.java,.org.jfree.chart.axis,NumberAxis,44
./org/jfree/chart/axis/CategoryAxis.java,.org.jfree.chart.axis,CategoryAxis,65
./org/jfree/chart/axis/TickType.java,.org.jfree.chart.axis,TickType,13
./org/jfree/chart/internal/Args.java,.org.jfree.chart.internal,Args,239
./org/jfree/chart/internal/PaintUtils.java,.org.jfree.chart.internal,PaintUtils,66
./org/jfree/chart/internal/ShapeUtils.java,.org.jfree.chart.internal,ShapeUtils,31
./org/jfree/chart/internal/HashUtils.java,.org.jfree.chart.internal,HashUtils,53
./org/jfree/chart/internal/SerialUtils.java,.org.jfree.chart.internal,SerialUtils,95
./org/jfree/chart/internal/package-info.java,.org.jfree.chart.internal,package-info,1
./org/jfree/chart/internal/ArrayUtils.java,.org.jfree.chart.internal,ArrayUtils,3
./org/jfree/chart/internal/CloneUtils.java,.org.jfree.chart.internal,CloneUtils,54
./org/jfree/chart/internal/LineUtils.java,.org.jfree.chart.internal,LineUtils,6
./org/jfree/chart/util/PaintAlpha.java,.org.jfree.chart.util,PaintAlpha,1
./org/jfree/chart/util/ShadowGenerator.java,.org.jfree.chart.util,ShadowGenerator,11
./org/jfree/chart/util/StandardGradientPaintTransformer.java,.org.jfree.chart.util,StandardGradientPaintTransformer,12
./org/jfree/chart/util/StringUtils.java,.org.jfree.chart.util,StringUtils,8
./org/jfree/chart/util/AttrStringUtils.java,.org.jfree.chart.util,AttrStringUtils,8
./org/jfree/chart/util/DirectionalGradientPaintTransformer.java,.org.jfree.chart.util,DirectionalGradientPaintTransformer,2
./org/jfree/chart/util/package-info.java,.org.jfree.chart.util,package-info,1
./org/jfree/chart/util/ExportUtils.java,.org.jfree.chart.util,ExportUtils,3
./org/jfree/chart/util/GradientPaintTransformer.java,.org.jfree.chart.util,GradientPaintTransformer,18
./org/jfree/chart/util/GradientPaintTransformType.java,.org.jfree.chart.util,GradientPaintTransformType,3
./org/jfree/chart/util/DefaultShadowGenerator.java,.org.jfree.chart.util,DefaultShadowGenerator,5
./org/jfree/chart/entity/FlowEntity.java,.org.jfree.chart.entity,FlowEntity,7
./org/jfree/chart/entity/TitleEntity.java,.org.jfree.chart.entity,TitleEntity,8
./org/jfree/chart/entity/ChartEntity.java,.org.jfree.chart.entity,ChartEntity,27
./org/jfree/chart/entity/NodeEntity.java,.org.jfree.chart.entity,NodeEntity,7
./org/jfree/chart/entity/AxisEntity.java,.org.jfree.chart.entity,AxisEntity,7
./org/jfree/chart/entity/TickLabelEntity.java,.org.jfree.chart.entity,TickLabelEntity,4
./org/jfree/chart/entity/PlotEntity.java,.org.jfree.chart.entity,PlotEntity,7
./org/jfree/chart/entity/PieSectionEntity.java,.org.jfree.chart.entity,PieSectionEntity,7
./org/jfree/chart/entity/CategoryItemEntity.java,.org.jfree.chart.entity,CategoryItemEntity,7
./org/jfree/chart/entity/StandardEntityCollection.java,.org.jfree.chart.entity,StandardEntityCollection,11
./org/jfree/chart/entity/JFreeChartEntity.java,.org.jfree.chart.entity,JFreeChartEntity,6
./org/jfree/chart/entity/package-info.java,.org.jfree.chart.entity,package-info,0
./org/jfree/chart/entity/EntityCollection.java,.org.jfree.chart.entity,EntityCollection,66
./org/jfree/chart/entity/XYItemEntity.java,.org.jfree.chart.entity,XYItemEntity,12
./org/jfree/chart/entity/LegendItemEntity.java,.org.jfree.chart.entity,LegendItemEntity,6
./org/jfree/chart/entity/XYAnnotationEntity.java,.org.jfree.chart.entity,XYAnnotationEntity,7
./org/jfree/chart/entity/CategoryLabelEntity.java,.org.jfree.chart.entity,CategoryLabelEntity,7
./org/jfree/chart/labels/ItemLabelPosition.java,.org.jfree.chart.labels,ItemLabelPosition,16
./org/jfree/chart/labels/StandardCategorySeriesLabelGenerator.java,.org.jfree.chart.labels,StandardCategorySeriesLabelGenerator,9
./org/jfree/chart/labels/MultipleXYSeriesLabelGenerator.java,.org.jfree.chart.labels,MultipleXYSeriesLabelGenerator,9
