file,class,lcom*
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/GanttRenderer.java,org.jfree.chart.renderer.category.GanttRenderer,0.75
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/SeriesRenderingOrder.java,org.jfree.chart.plot.SeriesRenderingOrder,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/StandardChartTheme.java,org.jfree.chart.StandardChartTheme$Anonymous1,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/AnnotationChangeEvent.java,org.jfree.chart.event.AnnotationChangeEvent,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/StackedAreaRenderer.java,org.jfree.chart.renderer.category.StackedAreaRenderer,0.6818182
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/EntityBlockResult.java,org.jfree.chart.block.EntityBlockResult,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/urls/StandardXYZURLGenerator.java,org.jfree.chart.urls.StandardXYZURLGenerator,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/util/ExportUtils.java,org.jfree.chart.util.ExportUtils,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartTransferable.java,org.jfree.chart.ChartTransferable,0.57142854
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/AbstractPieLabelDistributor.java,org.jfree.chart.plot.pie.AbstractPieLabelDistributor,0.16666667
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/OverlayChangeListener.java,org.jfree.chart.swing.OverlayChangeListener,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/json/impl/JSONStreamAware.java,org.jfree.data.json.impl.JSONStreamAware,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/NumberTick.java,org.jfree.chart.axis.NumberTick,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/ChartEditor.java,org.jfree.chart.swing.editor.ChartEditor,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/CategoryStepRenderer.java,org.jfree.chart.renderer.category.CategoryStepRenderer$State,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/BlockContainer.java,org.jfree.chart.block.BlockContainer,0.64444447
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/ChartMouseListener.java,org.jfree.chart.swing.ChartMouseListener,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/DefaultWindDataset.java,org.jfree.data.xy.DefaultWindDataset,0.53846157
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java,org.jfree.chart.renderer.xy.StandardXYItemRenderer,0.8927336
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/SamplingXYLineRenderer.java,org.jfree.chart.renderer.xy.SamplingXYLineRenderer$State,0.8333333
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/Marker.java,org.jfree.chart.plot.Marker,0.8701754
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/OutlierList.java,org.jfree.chart.renderer.OutlierList,0.7037037
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/IntervalXYZDataset.java,org.jfree.data.xy.IntervalXYZDataset,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/CategoryItemRendererState.java,org.jfree.chart.renderer.category.CategoryItemRendererState,0.7272727
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/internal/HashUtils.java,org.jfree.chart.internal.HashUtils,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/FixedMillisecond.java,org.jfree.data.time.FixedMillisecond,0.5588235
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/DefaultCategoryItemRenderer.java,org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,NaN
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/CyclicXYItemRenderer.java,org.jfree.chart.renderer.xy.CyclicXYItemRenderer$OverwriteDataSet,0.75
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/ChartEditorManager.java,org.jfree.chart.swing.editor.ChartEditorManager,0.25
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/StrokeChooserPanel.java,org.jfree.chart.swing.editor.StrokeChooserPanel,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/HistogramBin.java,org.jfree.data.statistics.HistogramBin,0.5833333
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/ValueAxis.java,org.jfree.chart.axis.ValueAxis,0.94692457
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/io/CSV.java,org.jfree.data.io.CSV,0.5833334
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PiePlot.java,org.jfree.chart.plot.pie.PiePlot,0.9552664
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimePeriodAnchor.java,org.jfree.data.time.TimePeriodAnchor,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/Value.java,org.jfree.data.Value,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/gantt/Task.java,org.jfree.data.gantt.Task,0.7125
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/BlockFrame.java,org.jfree.chart.block.BlockFrame,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/WindNeedle.java,org.jfree.chart.plot.compass.WindNeedle,1.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/DefaultValueDataset.java,org.jfree.data.general.DefaultValueDataset,0.5714286
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/ohlc/OHLCSeries.java,org.jfree.data.time.ohlc.OHLCSeries,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/VectorSeriesCollection.java,org.jfree.data.xy.VectorSeriesCollection,0.22222222
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartTheme.java,org.jfree.chart.ChartTheme,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,0.88117284
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xml/CategorySeriesHandler.java,org.jfree.data.xml.CategorySeriesHandler,0.46666667
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/CrosshairState.java,org.jfree.chart.plot.CrosshairState,0.79605263
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/XYSeriesLabelGenerator.java,org.jfree.chart.labels.XYSeriesLabelGenerator,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/PaintSample.java,org.jfree.chart.swing.editor.PaintSample,0.4
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/urls/TimeSeriesURLGenerator.java,org.jfree.chart.urls.TimeSeriesURLGenerator,0.6
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/legend/LegendGraphic.java,org.jfree.chart.legend.LegendGraphic,0.8350877
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/resources/DataPackageResources_ru.java,org.jfree.data.resources.DataPackageResources_ru,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/ColorBlock.java,org.jfree.chart.block.ColorBlock,0.6111111
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/DomainOrder.java,org.jfree.data.DomainOrder,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/AxisState.java,org.jfree.chart.axis.AxisState,0.6923077
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/AbstractRenderer.java,org.jfree.chart.renderer.AbstractRenderer,0.96844286
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYStepRenderer.java,org.jfree.chart.renderer.xy.XYStepRenderer,0.7777778
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/RingPlot.java,org.jfree.chart.plot.RingPlot,0.83611107
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java,org.jfree.chart.annotations.XYDataImageAnnotation,0.65625
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/HighLowRenderer.java,org.jfree.chart.renderer.xy.HighLowRenderer,0.7647059
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartHints.java,org.jfree.chart.ChartHints$Key,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/DefaultPolarItemRenderer.java,org.jfree.chart.renderer.DefaultPolarItemRenderer,0.8522266
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/RectangleConstraint.java,org.jfree.chart.block.RectangleConstraint,0.6165413
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/title/Title.java,org.jfree.chart.title.Title,0.84980243
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/PieToolTipGenerator.java,org.jfree.chart.labels.PieToolTipGenerator,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/gantt/SlidingGanttCategoryDataset.java,org.jfree.data.gantt.SlidingGanttCategoryDataset,0.40404043
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/DateTickMarkPosition.java,org.jfree.chart.axis.DateTickMarkPosition,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/LineBorder.java,org.jfree.chart.block.LineBorder,0.6111111
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/urls/StandardPieURLGenerator.java,org.jfree.chart.urls.StandardPieURLGenerator,0.5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java,org.jfree.chart.axis.QuarterDateFormat,0.8333333
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/DefaultKeyedValues2D.java,org.jfree.data.DefaultKeyedValues2D,0.67826086
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/DefaultOHLCDataset.java,org.jfree.data.xy.DefaultOHLCDataset,0.625
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialLayerChangeEvent.java,org.jfree.chart.plot.dial.DialLayerChangeEvent,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java,org.jfree.chart.renderer.xy.StandardXYItemRenderer$State,0.73333335
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/GradientXYBarPainter.java,org.jfree.chart.renderer.xy.GradientXYBarPainter,0.5185185
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/legend/LegendItemBlockContainer.java,org.jfree.chart.legend.LegendItemBlockContainer,0.7962963
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/BorderArrangement.java,org.jfree.chart.block.BorderArrangement,0.39393938
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/CombinedDomainXYPlot.java,org.jfree.chart.plot.CombinedDomainXYPlot,0.7741936
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/SamplingXYLineRenderer.java,org.jfree.chart.renderer.xy.SamplingXYLineRenderer,0.375
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/Day.java,org.jfree.data.time.Day,0.8854166
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/SeriesDataset.java,org.jfree.data.general.SeriesDataset,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/XYDataset.java,org.jfree.data.xy.XYDataset,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/encoders/EncoderUtil.java,org.jfree.chart.encoders.EncoderUtil,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/Arrangement.java,org.jfree.chart.block.Arrangement,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/Plot.java,org.jfree.chart.plot.Plot,0.95024174
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/TextUtils.java,org.jfree.chart.text.TextUtils,0.85507244
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/ValueAxisPlot.java,org.jfree.chart.plot.ValueAxisPlot,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/IntervalBarRenderer.java,org.jfree.chart.renderer.category.IntervalBarRenderer,1.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/api/PublicCloneable.java,org.jfree.chart.api.PublicCloneable,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/BarRenderer.java,org.jfree.chart.renderer.category.BarRenderer,0.9135082
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/AxisChangeEvent.java,org.jfree.chart.event.AxisChangeEvent,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/json/impl/JSONObject.java,org.jfree.data.json.impl.JSONObject,1.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/api/RectangleAlignment.java,org.jfree.chart.api.RectangleAlignment,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYErrorRenderer.java,org.jfree.chart.renderer.xy.XYErrorRenderer,0.7156863
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StackedXYAreaRenderer.java,org.jfree.chart.renderer.xy.StackedXYAreaRenderer,0.7916667
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/urls/CategoryURLGenerator.java,org.jfree.chart.urls.CategoryURLGenerator,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/PlotRenderingInfo.java,org.jfree.chart.plot.PlotRenderingInfo,0.68
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/CandlestickRenderer.java,org.jfree.chart.renderer.xy.CandlestickRenderer,0.86875004
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/LCBLayout.java,org.jfree.chart.swing.editor.LCBLayout,0.5714286
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/AbstractXYZDataset.java,org.jfree.data.xy.AbstractXYZDataset,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/RegularTimePeriod.java,org.jfree.data.time.RegularTimePeriod,0.8947368
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/TickLabelEntity.java,org.jfree.chart.entity.TickLabelEntity,1.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeSeries.java,org.jfree.data.time.TimeSeries,0.82010585
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartHints.java,org.jfree.chart.ChartHints,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/format/HexNumberFormat.java,org.jfree.chart.text.format.HexNumberFormat,0.8571428
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/StandardBarPainter.java,org.jfree.chart.renderer.category.StandardBarPainter,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StackedXYAreaRenderer2.java,org.jfree.chart.renderer.xy.StackedXYAreaRenderer2,0.7916666
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/CategoryItemEntity.java,org.jfree.chart.entity.CategoryItemEntity,0.5833333
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java,org.jfree.chart.annotations.TextAnnotation,0.8186274
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/DataUtils.java,org.jfree.data.DataUtils,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardCategorySeriesLabelGenerator.java,org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,0.7619048
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/flow/FlowKey.java,org.jfree.data.flow.FlowKey,0.53125
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,0.8703704
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/IntervalXYDataset.java,org.jfree.data.xy.IntervalXYDataset,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/Vector.java,org.jfree.data.xy.Vector,0.14285715
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/DefaultPieDataset.java,org.jfree.data.general.DefaultPieDataset,0.57894737
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/CategoryLabelEntity.java,org.jfree.chart.entity.CategoryLabelEntity,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/DefaultDrawingSupplier.java,org.jfree.chart.plot.DefaultDrawingSupplier,0.84210515
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/MeanAndStandardDeviation.java,org.jfree.data.statistics.MeanAndStandardDeviation,0.48148146
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/category/DefaultIntervalCategoryDataset.java,org.jfree.data.category.DefaultIntervalCategoryDataset,0.75
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/legend/LegendItemCollection.java,org.jfree.chart.legend.LegendItemCollection,0.5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/CrosshairLabelGenerator.java,org.jfree.chart.labels.CrosshairLabelGenerator,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java,org.jfree.chart.annotations.XYTitleAnnotation,0.6666667
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/XIntervalSeriesCollection.java,org.jfree.data.xy.XIntervalSeriesCollection,0.22727273
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYAnnotationBoundsInfo.java,org.jfree.chart.annotations.XYAnnotationBoundsInfo,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/ComparableObjectItem.java,org.jfree.data.ComparableObjectItem,0.5833333
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/category/CategoryDataset.java,org.jfree.data.category.CategoryDataset,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/DefaultHeatMapDataset.java,org.jfree.data.general.DefaultHeatMapDataset,0.72380954
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/XYSeries.java,org.jfree.data.xy.XYSeries,0.8419754
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/ohlc/OHLCSeriesCollection.java,org.jfree.data.time.ohlc.OHLCSeriesCollection,0.64285713
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/AbstractCategoryItemLabelGenerator.java,org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,0.6282051
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/TextAnchor.java,org.jfree.chart.text.TextAnchor,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/TickUnit.java,org.jfree.chart.axis.TickUnit,0.625
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/flow/DefaultFlowDataset.java,org.jfree.data.flow.DefaultFlowDataset,0.72058827
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartColor.java,org.jfree.chart.ChartColor,0.5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/util/GradientPaintTransformer.java,org.jfree.chart.util.GradientPaintTransformer,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/KeyedValueComparatorType.java,org.jfree.data.KeyedValueComparatorType,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/gantt/TaskSeriesCollection.java,org.jfree.data.gantt.TaskSeriesCollection,0.73684216
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/util/PaintAlpha.java,org.jfree.chart.util.PaintAlpha,0.75
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultAxisEditor.java,org.jfree.chart.swing.editor.DefaultAxisEditor,0.8705882
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/api/VerticalAlignment.java,org.jfree.chart.api.VerticalAlignment,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/CategoryPointerAnnotation.java,org.jfree.chart.annotations.CategoryPointerAnnotation,0.82298136
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/ohlc/OHLC.java,org.jfree.data.time.ohlc.OHLC,0.42857143
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialLayerChangeListener.java,org.jfree.chart.plot.dial.DialLayerChangeListener,0.0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/util/StandardGradientPaintTransformer.java,org.jfree.chart.util.StandardGradientPaintTransformer,0.64285713
