file,class,rfc
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/AbstractXYAnnotation.java,org.jfree.chart.annotations.AbstractXYAnnotation,5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/title/ImageTitle.java,org.jfree.chart.title.ImageTitle,32
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartFactory.java,org.jfree.chart.ChartFactory,80
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/MatrixSeries.java,org.jfree.data.xy.MatrixSeries,11
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieToolTipGenerator.java,org.jfree.chart.labels.StandardPieToolTipGenerator,5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/WindItemRenderer.java,org.jfree.chart.renderer.xy.WindItemRenderer,19
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xml/RootHandler.java,org.jfree.data.xml.RootHandler,6
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/encoders/ImageEncoderFactory.java,org.jfree.chart.encoders.ImageEncoderFactory,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/SelectionZoomStrategy.java,org.jfree.chart.swing.SelectionZoomStrategy,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/SymbolicXYItemLabelGenerator.java,org.jfree.chart.labels.SymbolicXYItemLabelGenerator,13
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/FlowLabelGenerator.java,org.jfree.chart.labels.FlowLabelGenerator,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartElement.java,org.jfree.chart.ChartElement,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/internal/LineUtils.java,org.jfree.chart.internal.LineUtils,12
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/JFreeChart.java,org.jfree.chart.JFreeChart$Anonymous1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeSeriesDataItem.java,org.jfree.data.time.TimeSeriesDataItem,8
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/encoders/ImageEncoder.java,org.jfree.chart.encoders.ImageEncoder,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYLineAnnotation.java,org.jfree.chart.annotations.XYLineAnnotation,27
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,31
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/flow/FlowPlot.java,org.jfree.chart.plot.flow.FlowPlot,76
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/SpiderWebPlot.java,org.jfree.chart.plot.SpiderWebPlot,117
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYItemRendererState.java,org.jfree.chart.renderer.xy.XYItemRendererState,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/XYBarDataset.java,org.jfree.data.xy.XYBarDataset,15
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/resources/DataPackageResources_pl.java,org.jfree.data.resources.DataPackageResources_pl,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/ThermometerPlot.java,org.jfree.chart.plot.ThermometerPlot,89
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/VectorXYDataset.java,org.jfree.data.xy.VectorXYDataset,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/util/DefaultShadowGenerator.java,org.jfree.chart.util.DefaultShadowGenerator,17
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/flow/FlowDatasetUtils.java,org.jfree.data.flow.FlowDatasetUtils,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/Hour.java,org.jfree.data.time.Hour,31
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/PeriodAxisLabelInfo.java,org.jfree.chart.axis.PeriodAxisLabelInfo,17
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/AbstractXYItemLabelGenerator.java,org.jfree.chart.labels.AbstractXYItemLabelGenerator,20
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/XYDatasetTableModel.java,org.jfree.data.xy.XYDatasetTableModel,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java,org.jfree.chart.axis.SubCategoryAxis,50
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/NumberTickUnit.java,org.jfree.chart.axis.NumberTickUnit,9
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,1
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/title/TextTitle.java,org.jfree.chart.title.TextTitle,60
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/ohlc/OHLCItem.java,org.jfree.data.time.ohlc.OHLCItem,7
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/RendererUtils.java,org.jfree.chart.renderer.RendererUtils,8
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/StatisticalCategoryDataset.java,org.jfree.data.statistics.StatisticalCategoryDataset,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/Statistics.java,org.jfree.data.statistics.Statistics,17
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/IntervalCategoryItemLabelGenerator.java,org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/FontDisplayField.java,org.jfree.chart.swing.editor.FontDisplayField,8
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/ChartChangeEvent.java,org.jfree.chart.event.ChartChangeEvent,1
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/KeyedValues2D.java,org.jfree.data.KeyedValues2D,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/Values.java,org.jfree.data.Values,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java,org.jfree.chart.axis.CyclicNumberAxis,72
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xml/ItemHandler.java,org.jfree.data.xml.ItemHandler,5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/TextBlockAnchor.java,org.jfree.chart.text.TextBlockAnchor,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/LogTick.java,org.jfree.chart.axis.LogTick,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/DefaultChartEditor.java,org.jfree.chart.swing.editor.DefaultChartEditor,33
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/SeriesException.java,org.jfree.data.general.SeriesException,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/ChartChangeListener.java,org.jfree.chart.event.ChartChangeListener,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/HeatMapUtils.java,org.jfree.data.general.HeatMapUtils,11
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/LevelRenderer.java,org.jfree.chart.renderer.category.LevelRenderer,57
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/AxisEntity.java,org.jfree.chart.entity.AxisEntity,16
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/DeviationStepRenderer.java,org.jfree.chart.renderer.xy.DeviationStepRenderer,41
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/internal/PaintUtils.java,org.jfree.chart.internal.PaintUtils,40
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/ChartProgressListener.java,org.jfree.chart.event.ChartProgressListener,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYDotRenderer.java,org.jfree.chart.renderer.xy.XYDotRenderer,39
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/AbstractPieItemLabelGenerator.java,org.jfree.chart.labels.AbstractPieItemLabelGenerator,15
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/legend/LegendTitle.java,org.jfree.chart.legend.LegendTitle,80
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/api/RectangleAnchor.java,org.jfree.chart.api.RectangleAnchor,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xml/PieDatasetHandler.java,org.jfree.data.xml.PieDatasetHandler,8
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/TextBox.java,org.jfree.chart.text.TextBox,29
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,32
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/CategorySeriesLabelGenerator.java,org.jfree.chart.labels.CategorySeriesLabelGenerator,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/PolarAxisLocation.java,org.jfree.chart.plot.PolarAxisLocation,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/OutlierListCollection.java,org.jfree.chart.renderer.OutlierListCollection,8
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,36
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/CategoryAxis.java,org.jfree.chart.axis.CategoryAxis,131
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYItemRenderer.java,org.jfree.chart.renderer.xy.XYItemRenderer,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/NumberCellRenderer.java,org.jfree.chart.swing.NumberCellRenderer,7
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/RendererState.java,org.jfree.chart.renderer.RendererState,2
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/AbstractIntervalXYDataset.java,org.jfree.data.xy.AbstractIntervalXYDataset,5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/OHLCDataItem.java,org.jfree.data.xy.OHLCDataItem,4
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/StandardEntityCollection.java,org.jfree.chart.entity.StandardEntityCollection,15
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/function/NormalDistributionFunction2D.java,org.jfree.data.function.NormalDistributionFunction2D,3
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerCalculator.java,org.jfree.data.statistics.BoxAndWhiskerCalculator,16
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java,org.jfree.chart.axis.LogarithmicAxis,48
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/DateAxis.java,org.jfree.chart.axis.DateAxis$DefaultTimeline,1
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/YIntervalSeriesCollection.java,org.jfree.data.xy.YIntervalSeriesCollection,23
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/AbstractXYDataset.java,org.jfree.data.xy.AbstractXYDataset,3
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardXYSeriesLabelGenerator.java,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,8
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/HeatMapDataset.java,org.jfree.data.general.HeatMapDataset,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialValueIndicator.java,org.jfree.chart.plot.dial.DialValueIndicator,44
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/DateAxis.java,org.jfree.chart.axis.DateAxis,123
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java,org.jfree.chart.annotations.XYPointerAnnotation,50
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/CategoryPlot.java,org.jfree.chart.plot.CategoryPlot,359
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/ChartUtils.java,org.jfree.chart.ChartUtils,28
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/MarkerChangeListener.java,org.jfree.chart.event.MarkerChangeListener,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialBackground.java,org.jfree.chart.plot.dial.DialBackground,15
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/PlotChangeEvent.java,org.jfree.chart.event.PlotChangeEvent,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/json/impl/JSONValue.java,org.jfree.data.json.impl.JSONValue,22
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/DateTickUnitType.java,org.jfree.chart.axis.DateTickUnitType,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/Annotation.java,org.jfree.chart.annotations.Annotation,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardFlowLabelGenerator.java,org.jfree.chart.labels.StandardFlowLabelGenerator,9
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYSplineRenderer.java,org.jfree.chart.renderer.xy.XYSplineRenderer,33
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYPolygonAnnotation.java,org.jfree.chart.annotations.XYPolygonAnnotation,32
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/LayeredBarRenderer.java,org.jfree.chart.renderer.category.LayeredBarRenderer,58
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/DefaultIntervalXYDataset.java,org.jfree.data.xy.DefaultIntervalXYDataset,25
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/TitleEntity.java,org.jfree.chart.entity.TitleEntity,16
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/RendererChangeEvent.java,org.jfree.chart.event.RendererChangeEvent,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/text/G2TextMeasurer.java,org.jfree.chart.text.G2TextMeasurer,4
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/api/HorizontalAlignment.java,org.jfree.chart.api.HorizontalAlignment,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/CenterArrangement.java,org.jfree.chart.block.CenterArrangement,24
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/NodeEntity.java,org.jfree.chart.entity.NodeEntity,1
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/PieSectionLabelGenerator.java,org.jfree.chart.labels.PieSectionLabelGenerator,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/Tick.java,org.jfree.chart.axis.Tick,3
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/AbstractDialLayer.java,org.jfree.chart.plot.dial.AbstractDialLayer,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerItem.java,org.jfree.data.statistics.BoxAndWhiskerItem,5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/category/CategoryToPieDataset.java,org.jfree.data.category.CategoryToPieDataset,19
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/CategoryCrosshairState.java,org.jfree.chart.plot.CategoryCrosshairState,8
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/urls/PieURLGenerator.java,org.jfree.chart.urls.PieURLGenerator,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/DefaultKeyedValues.java,org.jfree.data.DefaultKeyedValues,38
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/DefaultBoxAndWhiskerXYDataset.java,org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,24
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/LongNeedle.java,org.jfree.chart.plot.compass.LongNeedle,26
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerCategoryDataset.java,org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardXYItemLabelGenerator.java,org.jfree.chart.labels.StandardXYItemLabelGenerator,5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/function/PolynomialFunction2D.java,org.jfree.data.function.PolynomialFunction2D,5
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PlumNeedle.java,org.jfree.chart.plot.compass.PlumNeedle,18
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/event/ChartProgressEventType.java,org.jfree.chart.event.ChartProgressEventType,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/JFreeChartEntity.java,org.jfree.chart.entity.JFreeChartEntity,16
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/urls/XYURLGenerator.java,org.jfree.chart.urls.XYURLGenerator,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimePeriodValues.java,org.jfree.data.time.TimePeriodValues,27
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/api/RectangleEdge.java,org.jfree.chart.api.RectangleEdge,4
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/annotations/XYDrawableAnnotation.java,org.jfree.chart.annotations.XYDrawableAnnotation,20
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/flow/FlowDataset.java,org.jfree.data.flow.FlowDataset,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,1
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/urls/CustomXYURLGenerator.java,org.jfree.chart.urls.CustomXYURLGenerator,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xml/DatasetReader.java,org.jfree.data.xml.DatasetReader,10
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/CategoryAnchor.java,org.jfree.chart.axis.CategoryAnchor,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/DynamicTimeSeriesCollection.java,org.jfree.data.time.DynamicTimeSeriesCollection$ValueSequence,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/CategoryTableXYDataset.java,org.jfree.data.xy.CategoryTableXYDataset,33
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/CategoryToolTipGenerator.java,org.jfree.chart.labels.CategoryToolTipGenerator,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYStepAreaRenderer.java,org.jfree.chart.renderer.xy.XYStepAreaRenderer,41
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/GradientBarPainter.java,org.jfree.chart.renderer.category.GradientBarPainter,26
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/general/DefaultKeyedValues2DDataset.java,org.jfree.data.general.DefaultKeyedValues2DDataset,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PointerNeedle.java,org.jfree.chart.plot.compass.PointerNeedle,25
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/entity/XYItemEntity.java,org.jfree.chart.entity.XYItemEntity,4
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/DialShape.java,org.jfree.chart.plot.DialShape,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/CategoryLabelPositions.java,org.jfree.chart.axis.CategoryLabelPositions,6
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/YInterval.java,org.jfree.data.xy.YInterval,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/Quarter.java,org.jfree.data.time.Quarter,22
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/XYCoordinate.java,org.jfree.data.xy.XYCoordinate,1
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimePeriodValue.java,org.jfree.data.time.TimePeriodValue,7
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/DynamicTimeSeriesCollection.java,org.jfree.data.time.DynamicTimeSeriesCollection,24
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/ArcDialFrame.java,org.jfree.chart.plot.dial.ArcDialFrame,29
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/gantt/XYTaskDataset.java,org.jfree.data.gantt.XYTaskDataset,29
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/DomainInfo.java,org.jfree.data.DomainInfo,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialFrame.java,org.jfree.chart.plot.dial.DialFrame,0
